,entry strat, entry_strategy, sl_strategy, tp_strategy, num trades, perf, avg_perf, win_rate
178302,{'relative_volume': ['x > 2']  'prev_3h_chg': ['x > 0']  'long_%': ['x < 80']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_low,tp_xpercent_5,15,22.08,1.47,40.0
16665,{'closed_green': ['x == True']  'long_%': ['x < 80']  'n_hours_breakout_high': ['x > 336']  'n_hours_breakout_close': ['x > 168']},entry_close,sl_low,tp_xpercent_5,15,22.08,1.47,40.0
61801,{'30d_volume_per_trade_rank': ['x == 2']  'longs_24h_chg%': ['x < -2']  'prev_24h_chg': ['x > 0']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_x_percent_1,tp_x_sigma_2.5,14,22.08,1.58,64.3
189373,{'week_end': ['x == False']  '30d_volume_per_trade_rank': ['x == 2']  'longs_24h_chg%': ['x < -2']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_x_percent_1,tp_x_sigma_2.5,14,22.08,1.58,64.3
118764,{'duration_above_SMA20_d': ['x > 1']  'prev_24h_chg': ['x > 3']  'long_%': ['x < 60']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_previous_low,tp_xpercent_3,17,22.08,1.3,52.9
147254,{'7d_volume_per_trade_rank': ['x == 2']  'relative_volume': ['x > 2']  'long_%': ['x < 60']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_low,tp_xpercent_5,15,22.08,1.47,40.0
145463,{'duration_above_SMA20_d': ['x > 1']  'prev_3h_chg': ['x > 0']  'n_hours_breakout_high': ['x > 336']  'n_hours_breakout_close': ['x > 168']},entry_close,sl_low,tp_xpercent_5,15,22.08,1.47,40.0
79494,{'duration_above_SMA20_d': ['x > 2']  'relative_volume': ['x > 2']  'long_%': ['x < 60']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_low,tp_xpercent_5,15,22.08,1.47,40.0
3338,{'duration_above_SMA20_d': ['x > 2']  '7d_dollar_volume_rank': ['x == 2']  'n_hours_breakout_high': ['x > 168']  'n_hours_breakout_close': ['x > 336']},entry_close,sl_low,tp_xpercent_5,15,22.08,1.47,40.0
39973,{'week_end': ['x == False']  '30d_volume_per_trade_rank': ['x == 2']  'n_hours_breakout_high': ['x > 336']  'n_hours_breakout_close': ['x > 336']},entry_close,sl_low,tp_xpercent_5,15,22.08,1.47,40.0
175959,{'relative_volume': ['x > 2']  'prev_3h_chg': ['x > 0']  'long_%': ['x < 70']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_low,tp_xpercent_5,15,22.08,1.47,40.0
69014,{'closed_green': ['x == True']  'week_end': ['x == False']  '7d_volume_per_trade_rank': ['x == 2']  'n_hours_breakout_close': ['x > 336']},entry_close,sl_x_sigma_1,tp_xpercent_3,19,22.07,1.16,52.6
66093,{'week_end': ['x == False']  'relative_volume': ['x > 2']  'prev_24h_chg': ['x > 0']  'n_hours_breakout_close': ['x > 336']},entry_close,sl_x_sigma_1,tp_xpercent_5,12,22.05,1.84,50.0
35561,{'7d_dollar_volume_rank': ['x == 2']  'longs_24h_chg%': ['x < -2']  'long_%': ['x < 80']  'n_hours_breakout_high': ['x > 336']},entry_close,sl_previous_low,tp_xpercent_2,20,22.05,1.1,70.0
179845,{'longs_24h_chg%': ['x < -1']  '30d_volume_rank': ['x == 2']  'long_%': ['x > 40']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_x_sigma_1,tp_xpercent_2.5,17,22.01,1.29,64.7
2002,{'duration_above_SMA20_d': ['x > 3']  'dollar_volume': ['x > 100000000']  'long_%': ['x < 50']  'n_hours_breakout_close': ['x > 168']},entry_close,sl_x_sigma_1,tp_XR_5,8,22.0,2.75,62.5
80801,{'duration_above_SMA20_d': ['x > 1']  'dollar_volume': ['x > 100000000']  'relative_volume': ['x > 3']  'n_hours_breakout_close': ['x > 168']},entry_close,sl_x_sigma_1,tp_XR_2.5,13,22.0,1.69,76.9
16762,{'closed_green': ['x == True']  'long_%': ['x < 80']  'n_hours_breakout_high': ['x > 336']  'n_hours_breakout_close': ['x > 168']},entry_close,sl_x_percent_1,tp_xpercent_5,14,22.0,1.57,42.9
81961,{'week_end': ['x == False']  'duration_above_SMA20_d': ['x > 1']  'longs_24h_chg%': ['x < -1']  'n_hours_breakout_high': ['x > 336']},entry_close,sl_low,tp_XR_4,18,22.0,1.22,44.4
179321,{'longs_24h_chg%': ['x < -1']  '30d_volume_rank': ['x == 2']  'long_%': ['x > 40']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_low,tp_XR_3,18,22.0,1.22,55.6
72483,{'duration_above_SMA20_d': ['x > 2']  '7d_dollar_volume_rank': ['x == 2']  'prev_3h_chg': ['x > 0']  'n_hours_breakout_high': ['x > 336']},entry_close,sl_low,tp_XR_4,13,22.0,1.69,53.8
95349,{'7d_dollar_volume_rank': ['x == 2']  'relative_volume': ['x > 2']  'prev_24h_chg': ['x > 0']  'n_hours_breakout_close': ['x > 168']},entry_close,sl_x_sigma_1,tp_x_sigma_3,18,22.0,1.22,55.6
172111,{'closed_green': ['x == True']  'duration_above_SMA20_d': ['x > 2']  'relative_volume': ['x > 3']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_x_sigma_1,tp_XR_5,8,22.0,2.75,62.5
175988,{'closed_green': ['x == True']  'duration_above_SMA20_d': ['x > 1']  'relative_volume': ['x > 2']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_x_percent_1,tp_XR_5,14,22.0,1.57,42.9
38653,{'week_end': ['x == False']  '30d_dollar_volume_rank': ['x == 2']  'n_hours_breakout_high': ['x > 168']  'n_hours_breakout_close': ['x > 336']},entry_close,sl_x_percent_1,tp_xpercent_5,14,22.0,1.57,42.9
61633,{'30d_volume_per_trade_rank': ['x == 2']  'longs_24h_chg%': ['x < -2']  'prev_24h_chg': ['x > 0']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_low,tp_XR_4,18,22.0,1.22,44.4
16739,{'closed_green': ['x == True']  'long_%': ['x < 80']  'n_hours_breakout_high': ['x > 336']  'n_hours_breakout_close': ['x > 168']},entry_close,sl_x_percent_1,tp_XR_5,14,22.0,1.57,42.9
145591,{'duration_above_SMA20_d': ['x > 1']  'prev_3h_chg': ['x > 0']  'n_hours_breakout_high': ['x > 336']  'n_hours_breakout_close': ['x > 168']},entry_close,sl_x_percent_1,tp_XR_5,14,22.0,1.57,42.9
142371,{'duration_above_SMA20_d': ['x > 5']  'longs_1h_chg%': ['x < -1']  'n_hours_breakout_high': ['x > 168']  'n_hours_breakout_close': ['x > 336']},entry_close,sl_low,tp_xpercent_4,11,22.0,2.0,27.3
87017,{'duration_above_SMA20_d': ['x > 2']  'long_%': ['x < 60']  'n_hours_breakout_high': ['x > 336']  'n_hours_breakout_close': ['x > 336']},entry_close,sl_x_percent_1,tp_xpercent_5,14,22.0,1.57,42.9
95301,{'7d_dollar_volume_rank': ['x == 2']  'relative_volume': ['x > 2']  'prev_24h_chg': ['x > 0']  'n_hours_breakout_close': ['x > 168']},entry_close,sl_x_sigma_1,tp_XR_3,18,22.0,1.22,55.6
39393,{'relative_volume': ['x > 2']  'prev_24h_chg': ['x > 0']  'long_%': ['x < 50']  'n_hours_breakout_high': ['x > 1440']},entry_close,sl_half_low,tp_XR_5,8,22.0,2.75,62.5
80844,{'duration_above_SMA20_d': ['x > 1']  'dollar_volume': ['x > 100000000']  'relative_volume': ['x > 3']  'n_hours_breakout_close': ['x > 168']},entry_close,sl_x_sigma_1,tp_x_sigma_2.5,13,22.0,1.69,76.9
184715,{'duration_above_SMA20_d': ['x > 5']  '7d_volume_per_trade_rank': ['x == 2']  'longs_24h_chg%': ['x < -3']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_low,tp_XR_4,18,22.0,1.22,44.4
24635,{'duration_above_SMA20_d': ['x > 3']  '30d_volume_rank': ['x == 2']  'long_%': ['x < 50']  'n_hours_breakout_high': ['x > 4320']},entry_close,sl_half_low,tp_XR_5,14,22.0,1.57,42.9
35609,{'7d_dollar_volume_rank': ['x == 2']  'longs_24h_chg%': ['x < -2']  'long_%': ['x < 80']  'n_hours_breakout_high': ['x > 336']},entry_close,sl_low,tp_XR_4,18,22.0,1.22,44.4
153239,{'duration_above_SMA20_d': ['x > 1']  'longs_24h_chg%': ['x < -5']  'prev_24h_chg': ['x > 3']  'n_hours_breakout_close': ['x > 168']},entry_close,sl_low,tp_x_sigma_2.5,11,22.0,2.0,54.5
40085,{'week_end': ['x == False']  '30d_volume_per_trade_rank': ['x == 2']  'n_hours_breakout_high': ['x > 336']  'n_hours_breakout_close': ['x > 336']},entry_close,sl_x_percent_1,tp_XR_5,14,22.0,1.57,42.9
145620,{'duration_above_SMA20_d': ['x > 1']  'prev_3h_chg': ['x > 0']  'n_hours_breakout_high': ['x > 336']  'n_hours_breakout_close': ['x > 168']},entry_close,sl_x_percent_1,tp_xpercent_5,14,22.0,1.57,42.9
38624,{'week_end': ['x == False']  '30d_dollar_volume_rank': ['x == 2']  'n_hours_breakout_high': ['x > 168']  'n_hours_breakout_close': ['x > 336']},entry_close,sl_x_percent_1,tp_XR_5,14,22.0,1.57,42.9
176009,{'closed_green': ['x == True']  'duration_above_SMA20_d': ['x > 1']  'relative_volume': ['x > 2']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_x_percent_1,tp_xpercent_5,14,22.0,1.57,42.9
3454,{'duration_above_SMA20_d': ['x > 2']  '7d_dollar_volume_rank': ['x == 2']  'n_hours_breakout_high': ['x > 168']  'n_hours_breakout_close': ['x > 336']},entry_close,sl_x_percent_1,tp_XR_5,14,22.0,1.57,42.9
42976,{'week_end': ['x == False']  'duration_above_SMA20_d': ['x > 3']  'longs_24h_chg%': ['x < -1']  'n_hours_breakout_high': ['x > 336']},entry_close,sl_low,tp_XR_4,18,22.0,1.22,44.4
186252,{'duration_above_SMA20_d': ['x > 2']  'relative_volume': ['x > 2']  'long_%': ['x < 50']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_x_percent_1,tp_XR_5,8,22.0,2.75,62.5
3480,{'duration_above_SMA20_d': ['x > 2']  '7d_dollar_volume_rank': ['x == 2']  'n_hours_breakout_high': ['x > 168']  'n_hours_breakout_close': ['x > 336']},entry_close,sl_x_percent_1,tp_xpercent_5,14,22.0,1.57,42.9
53739,{'dollar_volume': ['x > 100000000']  'longs_24h_chg%': ['x < -2']  'prev_24h_chg': ['x > 0']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_low,tp_XR_4,18,22.0,1.22,44.4
189191,{'week_end': ['x == False']  '30d_volume_per_trade_rank': ['x == 2']  'longs_24h_chg%': ['x < -2']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_low,tp_XR_4,18,22.0,1.22,44.4
130258,{'dollar_volume': ['x > 100000000']  'longs_24h_chg%': ['x < -3']  'prev_3h_chg': ['x > 1']  'n_hours_breakout_close': ['x > 336']},entry_close,sl_x_sigma_1,tp_XR_5,8,22.0,2.75,62.5
33415,{'week_end': ['x == False']  'longs_24h_chg%': ['x < -5']  'long_%': ['x < 50']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_half_low,tp_XR_4,13,22.0,1.69,53.8
186279,{'duration_above_SMA20_d': ['x > 2']  'relative_volume': ['x > 2']  'long_%': ['x < 50']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_x_percent_1,tp_xpercent_5,8,22.0,2.75,62.5
125682,{'duration_above_SMA20_d': ['x > 2']  '7d_dollar_volume_rank': ['x == 2']  'n_hours_breakout_high': ['x > 336']  'n_hours_breakout_close': ['x > 168']},entry_close,sl_x_percent_1,tp_xpercent_5,14,22.0,1.57,42.9
125658,{'duration_above_SMA20_d': ['x > 2']  '7d_dollar_volume_rank': ['x == 2']  'n_hours_breakout_high': ['x > 336']  'n_hours_breakout_close': ['x > 168']},entry_close,sl_x_percent_1,tp_XR_5,14,22.0,1.57,42.9
172488,{'closed_green': ['x == True']  '7d_volume_per_trade_rank': ['x == 2']  'long_%': ['x > 30']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_half_low,tp_XR_5,20,22.0,1.1,35.0
179059,{'7d_volume_per_trade_rank': ['x == 2']  'longs_24h_chg%': ['x < -2']  '30d_volume_rank': ['x == 2']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_low,tp_XR_4,18,22.0,1.22,44.4
40104,{'week_end': ['x == False']  '30d_volume_per_trade_rank': ['x == 2']  'n_hours_breakout_high': ['x > 336']  'n_hours_breakout_close': ['x > 336']},entry_close,sl_x_percent_1,tp_xpercent_5,14,22.0,1.57,42.9
128002,{'duration_above_SMA20_d': ['x > 5']  '30d_dollar_volume_rank': ['x == 2']  'long_%': ['x < 50']  'n_hours_breakout_high': ['x > 4320']},entry_close,sl_half_low,tp_XR_5,14,22.0,1.57,42.9
145972,{'relative_volume': ['x > 3']  'longs_24h_chg%': ['x < -1']  'long_%': ['x < 80']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_x_sigma_1,tp_XR_5,8,22.0,2.75,62.5
16720,{'closed_green': ['x == True']  'long_%': ['x < 80']  'n_hours_breakout_high': ['x > 336']  'n_hours_breakout_close': ['x > 168']},entry_close,sl_half_low,tp_x_sigma_2.5,21,21.98,1.05,38.1
125623,{'duration_above_SMA20_d': ['x > 2']  '7d_dollar_volume_rank': ['x == 2']  'n_hours_breakout_high': ['x > 336']  'n_hours_breakout_close': ['x > 168']},entry_close,sl_half_low,tp_x_sigma_2.5,21,21.98,1.05,38.1
145561,{'duration_above_SMA20_d': ['x > 1']  'prev_3h_chg': ['x > 0']  'n_hours_breakout_high': ['x > 336']  'n_hours_breakout_close': ['x > 168']},entry_close,sl_half_low,tp_x_sigma_2.5,21,21.98,1.05,38.1
86958,{'duration_above_SMA20_d': ['x > 2']  'long_%': ['x < 60']  'n_hours_breakout_high': ['x > 336']  'n_hours_breakout_close': ['x > 336']},entry_close,sl_half_low,tp_x_sigma_2.5,21,21.98,1.05,38.1
3427,{'duration_above_SMA20_d': ['x > 2']  '7d_dollar_volume_rank': ['x == 2']  'n_hours_breakout_high': ['x > 168']  'n_hours_breakout_close': ['x > 336']},entry_close,sl_half_low,tp_x_sigma_2.5,21,21.98,1.05,38.1
38590,{'week_end': ['x == False']  '30d_dollar_volume_rank': ['x == 2']  'n_hours_breakout_high': ['x > 168']  'n_hours_breakout_close': ['x > 336']},entry_close,sl_half_low,tp_x_sigma_2.5,21,21.98,1.05,38.1
187452,{'30d_volume_per_trade_rank': ['x == 2']  'longs_24h_chg%': ['x < -2']  'prev_3h_chg': ['x > 0']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_previous_low,tp_xpercent_2,20,21.96,1.1,70.0
185671,{'week_end': ['x == False']  'duration_above_SMA20_d': ['x > 2']  'long_%': ['x > 40']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_previous_low,tp_x_sigma_3,21,21.95,1.05,42.9
194066,{'duration_above_SMA20_d': ['x > 2']  '30d_volume_rank': ['x == 2']  'long_%': ['x > 40']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_previous_low,tp_x_sigma_3,21,21.95,1.05,42.9
94906,{'7d_dollar_volume_rank': ['x == 2']  'relative_volume': ['x > 2']  'prev_24h_chg': ['x > 0']  'n_hours_breakout_close': ['x > 168']},entry_close,sl_low,tp_xpercent_4,17,21.94,1.29,41.2
76522,{'mainly_full_green': ['x == True']  'prev_24h_chg': ['x > 0']  'long_%': ['x < 70']  'n_hours_breakout_close': ['x > 168']},entry_close,sl_half_low,tp_xpercent_4,22,21.91,1.0,27.3
172530,{'7d_dollar_volume_rank': ['x == 2']  'longs_24h_chg%': ['x < -2']  'oi_24h_chg%': ['x > 2']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_half_low,tp_xpercent_2.5,19,21.89,1.15,26.3
62945,{'mainly_full_green': ['x == True']  'duration_above_SMA20_d': ['x > 5']  '30d_dollar_volume_rank': ['x == 2']  'n_hours_breakout_high': ['x > 336']},entry_close,sl_half_low,tp_x_sigma_3,14,21.86,1.56,42.9
182096,{'mainly_full_green': ['x == True']  'duration_above_SMA20_d': ['x > 2']  '30d_volume_rank': ['x == 2']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_half_low,tp_x_sigma_3,14,21.86,1.56,42.9
24474,{'closed_green': ['x == True']  '7d_dollar_volume_rank': ['x == 2']  'longs_24h_chg%': ['x < -5']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_previous_low,tp_x_sigma_2,10,21.85,2.18,80.0
186117,{'duration_above_SMA20_d': ['x > 2']  'relative_volume': ['x > 2']  'long_%': ['x < 50']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_low,tp_xpercent_2,21,21.85,1.04,47.6
188319,{'closed_green': ['x == True']  'longs_24h_chg%': ['x < -1']  'long_%': ['x < 50']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_previous_low,tp_xpercent_2.5,10,21.85,2.18,70.0
27057,{'week_end': ['x == False']  '30d_volume_per_trade_rank': ['x == 2']  'long_%': ['x < 50']  'n_hours_breakout_close': ['x > 168']},entry_close,sl_half_low,tp_x_sigma_2.5,16,21.81,1.36,37.5
109499,{'30d_volume_per_trade_rank': ['x == 2']  'longs_24h_chg%': ['x < -2']  'fundings_rank': ['x == 2']  'n_hours_breakout_close': ['x > 1440']},entry_close,sl_half_low,tp_xpercent_2,12,21.8,1.82,50.0
159354,{'week_end': ['x == False']  'duration_above_SMA20_d': ['x > 5']  '30d_volume_per_trade_rank': ['x == 2']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_x_percent_1,tp_x_sigma_2.5,21,21.79,1.04,52.4
40055,{'week_end': ['x == False']  '30d_volume_per_trade_rank': ['x == 2']  'n_hours_breakout_high': ['x > 336']  'n_hours_breakout_close': ['x > 336']},entry_close,sl_half_low,tp_x_sigma_2,20,21.77,1.09,45.0
157266,{'longs_24h_chg%': ['x < -1']  '30d_volume_rank': ['x == 2']  'long_%': ['x < 60']  'n_hours_breakout_close': ['x > 336']},entry_close,sl_low,tp_xpercent_5,17,21.77,1.28,29.4
153587,{'duration_above_SMA20_d': ['x > 5']  'longs_24h_chg%': ['x < -1']  '30d_volume_rank': ['x == 2']  'n_hours_breakout_close': ['x > 4320']},entry_close,sl_half_low,tp_xpercent_2.5,19,21.75,1.14,31.6
158553,{'closed_green': ['x == True']  'longs_24h_chg%': ['x < -1']  'long_%': ['x < 60']  'n_hours_breakout_close': ['x > 1440']},entry_close,sl_half_low,tp_xpercent_2.5,19,21.75,1.14,31.6
135425,{'longs_24h_chg%': ['x < -1']  '30d_volume_rank': ['x == 2']  'long_%': ['x < 60']  'n_hours_breakout_close': ['x > 1440']},entry_close,sl_half_low,tp_xpercent_2.5,19,21.75,1.14,31.6
191234,{'duration_above_SMA20_d': ['x > 5']  'longs_24h_chg%': ['x < -3']  'long_%': ['x > 50']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_low,tp_xpercent_4,7,21.74,3.11,28.6
104900,{'duration_above_SMA20_d': ['x > 5']  '7d_dollar_volume_rank': ['x == 2']  'longs_24h_chg%': ['x < -2']  'n_hours_breakout_high': ['x > 4320']},entry_close,sl_half_low,tp_xpercent_2.5,16,21.73,1.36,31.2
156456,{'dollar_volume': ['x > 100000000']  'relative_volume': ['x > 3']  'longs_24h_chg%': ['x < -1']  'n_hours_breakout_close': ['x > 168']},entry_close,sl_half_low,tp_xpercent_5,10,21.71,2.17,40.0
171412,{'closed_green': ['x == True']  'duration_above_SMA20_d': ['x > 2']  'long_%': ['x < 70']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_previous_low,tp_x_sigma_2.5,19,21.71,1.14,52.6
170535,{'30d_volume_per_trade_rank': ['x == 2']  'longs_24h_chg%': ['x < -1']  '30d_volume_rank': ['x == 2']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_previous_low,tp_x_sigma_2.5,16,21.7,1.36,50.0
117997,{'duration_above_SMA20_d': ['x > 3']  '7d_volume_per_trade_rank': ['x == 2']  'longs_24h_chg%': ['x < -1']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_previous_low,tp_x_sigma_2.5,16,21.7,1.36,50.0
34149,{'30d_volume_per_trade_rank': ['x == 2']  'prev_24h_chg': ['x > 0']  'long_%': ['x < 80']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_low,tp_x_sigma_1,33,21.69,0.66,63.6
69011,{'closed_green': ['x == True']  'week_end': ['x == False']  '7d_volume_per_trade_rank': ['x == 2']  'n_hours_breakout_close': ['x > 336']},entry_close,sl_x_sigma_1,tp_xpercent_2.5,21,21.68,1.03,57.1
166213,{'duration_above_SMA20_d': ['x > 1']  '7d_volume_per_trade_rank': ['x == 2']  'oi_1h_chg%': ['x > 1']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_previous_low,tp_xpercent_2.5,10,21.67,2.17,70.0
69022,{'closed_green': ['x == True']  'week_end': ['x == False']  '7d_volume_per_trade_rank': ['x == 2']  'n_hours_breakout_close': ['x > 336']},entry_close,sl_x_sigma_1,tp_xpercent_5,13,21.67,1.67,46.2
149273,{'week_end': ['x == False']  '7d_volume_per_trade_rank': ['x == 2']  'oi_1h_chg%': ['x > 1']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_previous_low,tp_xpercent_2.5,10,21.67,2.17,70.0
2509,{'duration_above_SMA20_d': ['x > 1']  'longs_24h_chg%': ['x < -2']  'prev_24h_chg': ['x > 3']  'n_hours_breakout_close': ['x > 168']},entry_close,sl_half_low,tp_xpercent_5,22,21.66,0.98,18.2
147270,{'7d_volume_per_trade_rank': ['x == 2']  'relative_volume': ['x > 2']  'long_%': ['x < 60']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_low,tp_x_sigma_2.5,19,21.64,1.14,57.9
15307,{'7d_volume_per_trade_rank': ['x == 2']  'relative_volume': ['x > 2']  '30d_volume_rank': ['x == 2']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_low,tp_x_sigma_2.5,19,21.64,1.14,57.9
181611,{'week_end': ['x == False']  'duration_above_SMA20_d': ['x > 2']  '7d_dollar_volume_rank': ['x == 2']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_x_sigma_1,tp_xpercent_5,18,21.63,1.2,33.3
34607,{'30d_volume_per_trade_rank': ['x == 2']  'prev_24h_chg': ['x > 0']  'long_%': ['x < 80']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_x_sigma_1,tp_xpercent_5,18,21.63,1.2,33.3
180614,{'week_end': ['x == False']  'duration_above_SMA20_d': ['x > 3']  'long_%': ['x > 30']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_x_sigma_1,tp_xpercent_5,18,21.63,1.2,33.3
184445,{'week_end': ['x == False']  '30d_dollar_volume_rank': ['x == 2']  '30d_volume_rank': ['x == 2']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_x_sigma_1,tp_xpercent_5,18,21.63,1.2,33.3
181568,{'30d_dollar_volume_rank': ['x == 2']  'prev_3h_chg': ['x > 0']  'long_%': ['x < 80']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_x_sigma_1,tp_xpercent_5,18,21.63,1.2,33.3
187216,{'week_end': ['x == False']  '30d_volume_rank': ['x == 2']  'long_%': ['x < 60']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_x_sigma_1,tp_xpercent_5,18,21.63,1.2,33.3
54206,{'30d_volume_rank': ['x == 2']  'prev_3h_chg': ['x > 0']  'long_%': ['x < 70']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_x_sigma_1,tp_xpercent_5,18,21.63,1.2,33.3
116216,{'closed_green': ['x == True']  'prev_3h_chg': ['x > 0']  'long_%': ['x < 50']  'n_hours_breakout_close': ['x > 168']},entry_close,sl_low,tp_x_sigma_1.5,20,21.63,1.08,50.0
170228,{'duration_above_SMA20_d': ['x > 2']  '7d_dollar_volume_rank': ['x == 2']  'long_%': ['x < 70']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_x_sigma_1,tp_xpercent_5,18,21.63,1.2,33.3
68626,{'closed_green': ['x == True']  'week_end': ['x == False']  '7d_volume_per_trade_rank': ['x == 2']  'n_hours_breakout_close': ['x > 336']},entry_close,sl_half_low,tp_x_sigma_3,23,21.6,0.94,34.8
16475,{'duration_above_SMA20_d': ['x > 5']  'dollar_volume': ['x > 100000000']  '30d_dollar_volume_rank': ['x == 2']  'n_hours_breakout_close': ['x > 336']},entry_close,sl_low,tp_xpercent_5,19,21.59,1.14,31.6
73287,{'week_end': ['x == False']  '7d_dollar_volume_rank': ['x == 2']  'prev_3h_chg': ['x > 0']  'n_hours_breakout_close': ['x > 336']},entry_close,sl_low,tp_xpercent_5,19,21.59,1.14,31.6
84984,{'dollar_volume': ['x > 100000000']  'longs_24h_chg%': ['x < -3']  'long_%': ['x < 50']  'n_hours_breakout_high': ['x > 336']},entry_close,sl_previous_low,tp_x_sigma_3,12,21.58,1.8,41.7
